timestamp,lat,lon,alt,heading,qx,qy,qz,qw,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,x,y,z,vx,vy,vz,ax,ay,az,gx,gy,gz,mx,my,mz,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
1763969313.1117334,0.0,0.0,32.5,154.82,-0.06279882788658142,0.21620702743530273,0.9742552042007446,-0.011734915897250175,-3.0911810398101807,-0.11762617528438568,2.7021732330322266,-0.0001372145488858223,4.9788039177656174e-05,0.0007026172243058681,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.63743225,10.2577559,0.08726646259971647,0.06981317007977318,-0.03490658503988659,-712.0,322.0,-398.0,0,0,0,0,0,0,0,0
1763969313.1451697,0.0,0.0,32.5,154.82,-0.06279882788658142,0.21620702743530273,0.9742552042007446,-0.011734915897250175,-3.0911810398101807,-0.11762617528438568,2.7021732330322266,-0.0001372145488858223,4.9788039177656174e-05,0.0007026172243058681,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.63743225,10.2577559,0.08726646259971647,0.06981317007977318,-0.03490658503988659,-712.0,322.0,-398.0,0,0,0,0,0,0,0,0
1763969313.1785846,0.0,0.0,32.5,154.82,-0.06279882788658142,0.21620702743530273,0.9742552042007446,-0.011734915897250175,-3.0911810398101807,-0.11762617528438568,2.7021732330322266,-0.0001372145488858223,4.9788039177656174e-05,0.0007026172243058681,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.63743225,10.2577559,0.08726646259971647,0.06981317007977318,-0.03490658503988659,-712.0,322.0,-398.0,0,0,0,0,0,0,0,0
1763969313.2119842,0.0,0.0,32.5,154.82,-0.06279882788658142,0.21620702743530273,0.9742552042007446,-0.011734915897250175,-3.0911810398101807,-0.11762617528438568,2.7021732330322266,-0.0001372145488858223,4.9788039177656174e-05,0.0007026172243058681,0.0,0.0,0.0,0.0,0.0,0.0,-0.57859235,0.6276256,10.24794925,0.05235987755982989,0.017453292519943295,-0.05235987755982989,-712.0,322.0,-398.0,0,0,0,0,0,0,0,0
1763969313.2453768,0.0,0.0,32.5,154.82,-0.06279882788658142,0.21620702743530273,0.9742552042007446,-0.011734915897250175,-3.0912768840789795,-0.11752133816480637,2.7021725177764893,-0.0005581383593380451,-0.001774803502485156,-0.0002884168643504381,0.0,0.0,0.0,0.0,0.0,0.0,-0.57859235,0.6276256,10.24794925,0.05235987755982989,0.017453292519943295,-0.05235987755982989,-712.0,322.0,-398.0,0,0,0,0,0,0,0,0
1763969313.2787783,0.0,0.0,32.5,154.82,-0.06279882788658142,0.21620702743530273,0.9742552042007446,-0.011734915897250175,-3.0912768840789795,-0.11752133816480637,2.7021725177764893,-0.0005581383593380451,-0.001774803502485156,-0.0002884168643504381,0.0,0.0,0.0,0.0,0.0,0.0,-0.57859235,0.6276256,10.24794925,0.05235987755982989,0.017453292519943295,-0.05235987755982989,-712.0,322.0,-398.0,0,0,0,0,0,0,0,0
1763969313.3121731,0.0,0.0,32.5,154.82,-0.06276656687259674,0.21620416641235352,0.9742580652236938,-0.011716806329786777,-3.0912768840789795,-0.11752133816480637,2.7021725177764893,-0.0005581383593380451,-0.001774803502485156,-0.0002884168643504381,0.0,0.0,0.0,0.0,0.0,0.0,-0.57859235,0.6276256,10.24794925,0.05235987755982989,0.017453292519943295,-0.05235987755982989,-712.0,322.0,-398.0,0,0,0,0,0,0,0,0
1763969313.345563,0.0,0.0,32.5,154.82,-0.06276656687259674,0.21620416641235352,0.9742580652236938,-0.011716806329786777,-3.0912768840789795,-0.11752133816480637,2.7021725177764893,-0.0005581383593380451,-0.001774803502485156,-0.0002884168643504381,0.0,0.0,0.0,0.0,0.0,0.0,-0.588399,0.6080123,10.24794925,0.06981317007977318,0.03490658503988659,-0.05235987755982989,-712.0,322.0,-398.0,0,0,0,0,0,0,0,0
1763969313.3789542,0.0,0.0,32.5,154.82,-0.06276656687259674,0.21620416641235352,0.9742580652236938,-0.011716806329786777,-3.0912768840789795,-0.11752133816480637,2.7021725177764893,-0.0005581383593380451,-0.001774803502485156,-0.0002884168643504381,0.0,0.0,0.0,0.0,0.0,0.0,-0.588399,0.6080123,10.24794925,0.06981317007977318,0.03490658503988659,-0.05235987755982989,-712.0,322.0,-398.0,0,0,0,0,0,0,0,0
1763969313.4123502,0.0,0.0,32.49,154.82,-0.06276656687259674,0.21620416641235352,0.9742580652236938,-0.011716806329786777,-3.0912768840789795,-0.11752133816480637,2.7021725177764893,-0.0005581383593380451,-0.001774803502485156,-0.0002884168643504381,0.0,0.0,0.0,0.0,0.0,0.0,-0.588399,0.6080123,10.24794925,0.06981317007977318,0.03490658503988659,-0.05235987755982989,-712.0,322.0,-398.0,0,0,0,0,0,0,0,0
