timestamp,lat,lon,alt,heading,qx,qy,qz,qw,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,x,y,z,vx,vy,vz,ax,ay,az,gx,gy,gz,mx,my,mz,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
1764711974.514598,0.0,0.0,5.61,189.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1764711974.5480392,0.0,0.0,5.61,189.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271,1524,1430,1600,0,0,0,0
1764711974.5814464,0.0,0.0,5.61,189.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.0,111.0,-953.0,7.0,2.0,-2.0,-1137.0,318.0,-1098.0,1271,1524,1430,1600,0,0,0,0
1764711974.6148431,0.0,0.0,5.61,189.46,0.0,0.0,0.0,1.0,-0.12799805402755737,0.006749258376657963,-2.9765608310699463,-0.0032457928173244,0.0015044138999655843,-0.0005642807809635997,0.0,0.0,0.0,0.0,0.0,0.0,-49.0,111.0,-953.0,7.0,2.0,-2.0,-1137.0,318.0,-1098.0,1271,1524,1430,1600,0,0,0,0
1764711974.6482356,0.0,0.0,5.61,189.46,0.0,0.0,0.0,1.0,-0.128024622797966,0.006705494597554207,-2.9765045642852783,-0.00013935472816228867,-0.001782264094799757,0.0012334228958934546,0.0,0.0,0.0,0.0,0.0,0.0,-49.0,111.0,-953.0,7.0,2.0,-2.0,-1137.0,318.0,-1098.0,1271,1524,1430,1600,0,0,0,0
1764711974.7183137,0.0,0.0,5.61,189.46,-0.08264163881540298,0.0019312351942062378,-0.06403209269046783,0.9945182800292969,-0.128024622797966,0.006705494597554207,-2.9765045642852783,-0.00013935472816228867,-0.001782264094799757,0.0012334228958934546,0.0,0.0,0.0,0.0,0.0,0.0,-49.0,111.0,-953.0,7.0,2.0,-2.0,-1137.0,318.0,-1098.0,1271,1524,1430,1600,0,0,0,0
1764711974.751723,0.0,0.0,5.63,189.46,-0.08264163881540298,0.0019312351942062378,-0.06403209269046783,0.9945182800292969,-0.128024622797966,0.006705494597554207,-2.9765045642852783,-0.00013935472816228867,-0.001782264094799757,0.0012334228958934546,0.0,0.0,0.0,0.0,0.0,0.0,-49.0,111.0,-953.0,7.0,2.0,-2.0,-1137.0,318.0,-1098.0,1271,1524,1430,1600,0,0,0,0
1764711974.7851412,0.0,0.0,5.63,189.46,-0.08264163881540298,0.0019312351942062378,-0.06403209269046783,0.9945182800292969,-0.128024622797966,0.006705494597554207,-2.9765045642852783,-0.00013935472816228867,-0.001782264094799757,0.0012334228958934546,0.0,0.0,0.0,0.0,0.0,0.0,-49.0,111.0,-953.0,7.0,2.0,-2.0,-1137.0,318.0,-1098.0,1271,1524,1430,1600,0,0,0,0
1764711974.8185675,0.0,0.0,5.63,189.46,-0.08264163881540298,0.0019312351942062378,-0.06403209269046783,0.9945182800292969,-0.128024622797966,0.006705494597554207,-2.9765045642852783,-0.00013935472816228867,-0.001782264094799757,0.0012334228958934546,0.0,0.0,0.0,0.0,0.0,0.0,-47.0,112.0,-953.0,10.0,0.0,0.0,-1143.0,322.0,-1095.0,1271,1524,1430,1600,0,0,0,0
1764711974.851989,0.0,0.0,5.63,189.46,-0.08264163881540298,0.0019312351942062378,-0.06403209269046783,0.9945182800292969,-0.128024622797966,0.006705494597554207,-2.9765045642852783,-0.00013935472816228867,-0.001782264094799757,0.0012334228958934546,0.0,0.0,0.0,0.0,0.0,0.0,-0.46091255,1.0983448,-9.34573745,0.17453292519943295,0.0,0.0,-1143.0,322.0,-1095.0,1271,1524,1430,1600,0,0,0,0
1764711974.8854077,0.0,0.0,5.63,189.46,-0.08264163881540298,0.0019312351942062378,-0.06403209269046783,0.9945182800292969,-0.12802754342556,0.006701611913740635,-2.9764914512634277,0.002321382984519005,-0.000525607552845031,0.00010965345427393913,0.0,0.0,0.0,0.0,0.0,0.0,-0.46091255,1.0983448,-9.34573745,0.17453292519943295,0.0,0.0,-1143.0,322.0,-1095.0,1271,1524,1430,1600,0,0,0,0
1764711974.9188254,0.0,0.0,5.63,189.46,-0.08264806866645813,0.0019337121630087495,-0.0640333890914917,0.9945176243782043,-0.12802754342556,0.006701611913740635,-2.9764914512634277,0.002321382984519005,-0.000525607552845031,0.00010965345427393913,0.0,0.0,0.0,0.0,0.0,0.0,-0.46091255,1.0983448,-9.34573745,0.17453292519943295,0.0,0.0,-1143.0,322.0,-1095.0,1271,1524,1430,1600,0,0,0,0
1764711974.9522505,0.0,0.0,5.59,189.46,-0.08264806866645813,0.0019337121630087495,-0.0640333890914917,0.9945176243782043,-0.12802754342556,0.006701611913740635,-2.9764914512634277,0.002321382984519005,-0.000525607552845031,0.00010965345427393913,0.0,0.0,0.0,0.0,0.0,0.0,-0.46091255,1.0983448,-9.34573745,0.17453292519943295,0.0,0.0,-1143.0,322.0,-1095.0,1271,1524,1430,1600,0,0,0,0
1764711974.985668,0.0,0.0,5.59,189.46,-0.08264806866645813,0.0019337121630087495,-0.0640333890914917,0.9945176243782043,-0.12802754342556,0.006701611913740635,-2.9764914512634277,0.002321382984519005,-0.000525607552845031,0.00010965345427393913,0.0,0.0,0.0,0.0,0.0,0.0,-0.46091255,1.0983448,-9.34573745,0.17453292519943295,0.0,0.0,-1143.0,322.0,-1095.0,1271,1524,1430,1600,0,0,0,0
1764711975.0190847,0.0,0.0,5.59,189.46,-0.08264806866645813,0.0019337121630087495,-0.0640333890914917,0.9945176243782043,-0.12802754342556,0.006701611913740635,-2.9764914512634277,0.002321382984519005,-0.000525607552845031,0.00010965345427393913,0.0,0.0,0.0,0.0,0.0,0.0,-0.46091255,1.0983448,-9.34573745,0.17453292519943295,0.0,0.0,-1143.0,322.0,-1095.0,1271,1524,1430,1600,0,0,0,0
1764711975.0524774,0.0,0.0,5.59,189.46,-0.08264806866645813,0.0019337121630087495,-0.0640333890914917,0.9945176243782043,-0.12802754342556,0.006701611913740635,-2.9764914512634277,0.002321382984519005,-0.000525607552845031,0.00010965345427393913,0.0,0.0,0.0,0.0,0.0,0.0,-0.44129925000000003,1.0983448,-9.3359308,0.22689280275926285,0.0,-0.017453292519943295,-1143.0,314.0,-1091.0,1271,1524,1430,1600,0,0,0,0
