timestamp,lat,lon,alt,heading,qx,qy,qz,qw,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,x,y,z,vx,vy,vz,ax,ay,az,gx,gy,gz,mx,my,mz
1763968491.901118,0.0,0.0,33.58,154.94,-0.06275161355733871,0.21515335142612457,0.9744918942451477,-0.011695941910147667,-3.091451644897461,-0.11755533516407013,2.7043392658233643,0.0004866281524300575,0.0005436134524643421,-0.0014733097050338984,0.0,0.0,0.0,0.0,0.0,0.0,-0.55897905,0.6080123,10.2577559,0.06981317007977318,0.06981317007977318,-0.05235987755982989,-718.0,322.0,-400.0
1763968491.9345376,0.0,0.0,33.58,154.94,-0.06275161355733871,0.21515335142612457,0.9744918942451477,-0.011695941910147667,-3.091451644897461,-0.11755533516407013,2.7043392658233643,0.0004866281524300575,0.0005436134524643421,-0.0014733097050338984,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.08726646259971647,0.06981317007977318,-0.06981317007977318,-718.0,322.0,-400.0
1763968491.9694622,0.0,0.0,33.58,154.94,-0.06275161355733871,0.21515335142612457,0.9744918942451477,-0.011695941910147667,-3.0914433002471924,-0.11755874007940292,2.7043392658233643,-0.0005136043764650822,0.00019242847338318825,8.995365351438522e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.08726646259971647,0.06981317007977318,-0.06981317007977318,-718.0,322.0,-400.0
1763968492.0033195,0.0,0.0,33.58,154.94,-0.06275417655706406,0.21515294909477234,0.9744917750358582,-0.01169965136796236,-3.0914433002471924,-0.11755874007940292,2.7043392658233643,-0.0005136043764650822,0.00019242847338318825,8.995365351438522e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.08726646259971647,0.06981317007977318,-0.06981317007977318,-718.0,322.0,-400.0
1763968492.0370476,0.0,0.0,33.46,154.94,-0.06275417655706406,0.21515294909477234,0.9744917750358582,-0.01169965136796236,-3.0914433002471924,-0.11755874007940292,2.7043392658233643,-0.0005136043764650822,0.00019242847338318825,8.995365351438522e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.08726646259971647,0.06981317007977318,-0.06981317007977318,-718.0,322.0,-400.0
1763968492.070494,0.0,0.0,33.46,154.94,-0.06275417655706406,0.21515294909477234,0.9744917750358582,-0.01169965136796236,-3.0914433002471924,-0.11755874007940292,2.7043392658233643,-0.0005136043764650822,0.00019242847338318825,8.995365351438522e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.08726646259971647,0.06981317007977318,-0.06981317007977318,-718.0,322.0,-400.0
1763968492.1057818,0.0,0.0,33.46,154.94,-0.06275417655706406,0.21515294909477234,0.9744917750358582,-0.01169965136796236,-3.0914433002471924,-0.11755874007940292,2.7043392658233643,-0.0005136043764650822,0.00019242847338318825,8.995365351438522e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.6276256,10.24794925,0.06981317007977318,0.06981317007977318,-0.03490658503988659,-719.0,320.0,-398.0
1763968492.139215,0.0,0.0,33.46,154.94,-0.06275417655706406,0.21515294909477234,0.9744917750358582,-0.01169965136796236,-3.091437339782715,-0.11755409091711044,2.704341173171997,7.495936006307602e-05,0.00019508367404341698,0.00036848941817879677,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.6276256,10.24794925,0.06981317007977318,0.06981317007977318,-0.03490658503988659,-719.0,320.0,-398.0
1763968492.1727235,0.0,0.0,33.46,154.94,-0.06275255233049393,0.21515196561813354,0.974492073059082,-0.011703171767294407,-3.091437339782715,-0.11755409091711044,2.704341173171997,7.495936006307602e-05,0.00019508367404341698,0.00036848941817879677,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.6276256,10.24794925,0.06981317007977318,0.06981317007977318,-0.03490658503988659,-719.0,320.0,-398.0
1763968492.206151,0.0,0.0,33.46,154.94,-0.06275255233049393,0.21515196561813354,0.974492073059082,-0.011703171767294407,-3.091437339782715,-0.11755409091711044,2.704341173171997,7.495936006307602e-05,0.00019508367404341698,0.00036848941817879677,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.6276256,10.24794925,0.06981317007977318,0.06981317007977318,-0.03490658503988659,-719.0,320.0,-398.0
1763968492.2395825,0.0,0.0,33.46,154.94,-0.06275255233049393,0.21515196561813354,0.974492073059082,-0.011703171767294407,-3.091437339782715,-0.11755409091711044,2.704341173171997,7.495936006307602e-05,0.00019508367404341698,0.00036848941817879677,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.6276256,10.24794925,0.06981317007977318,0.06981317007977318,-0.03490658503988659,-719.0,320.0,-398.0
1763968492.2730362,0.0,0.0,33.46,154.94,-0.06275255233049393,0.21515196561813354,0.974492073059082,-0.011703171767294407,-3.091437339782715,-0.11755409091711044,2.704341173171997,7.495936006307602e-05,0.00019508367404341698,0.00036848941817879677,0.0,0.0,0.0,0.0,0.0,0.0,-0.57859235,0.6276256,10.2577559,0.08726646259971647,0.06981317007977318,-0.03490658503988659,-719.0,320.0,-398.0
1763968492.3064857,0.0,0.0,33.46,154.94,-0.06275255233049393,0.21515196561813354,0.974492073059082,-0.011703171767294407,-3.0914547443389893,-0.11754123866558075,2.7043392658233643,-0.0007378621958196163,-0.0008380580693483353,0.0011349485721439123,0.0,0.0,0.0,0.0,0.0,0.0,-0.57859235,0.6276256,10.2577559,0.08726646259971647,0.06981317007977318,-0.03490658503988659,-719.0,320.0,-398.0
1763968492.3400433,0.0,0.0,33.46,154.94,-0.06274440884590149,0.21515369415283203,0.9744923114776611,-0.01169592048972845,-3.0914547443389893,-0.11754123866558075,2.7043392658233643,-0.0007378621958196163,-0.0008380580693483353,0.0011349485721439123,0.0,0.0,0.0,0.0,0.0,0.0,-0.57859235,0.6276256,10.2577559,0.08726646259971647,0.06981317007977318,-0.03490658503988659,-719.0,320.0,-398.0
1763968492.3736115,0.0,0.0,33.46,154.94,-0.06274440884590149,0.21515369415283203,0.9744923114776611,-0.01169592048972845,-3.0914547443389893,-0.11754123866558075,2.7043392658233643,-0.0007378621958196163,-0.0008380580693483353,0.0011349485721439123,0.0,0.0,0.0,0.0,0.0,0.0,-0.57859235,0.6276256,10.2577559,0.08726646259971647,0.06981317007977318,-0.03490658503988659,-719.0,320.0,-398.0
1763968492.4148257,0.0,0.0,33.46,154.94,-0.06274440884590149,0.21515369415283203,0.9744923114776611,-0.01169592048972845,-3.0914547443389893,-0.11754123866558075,2.7043392658233643,-0.0007378621958196163,-0.0008380580693483353,0.0011349485721439123,0.0,0.0,0.0,0.0,0.0,0.0,-0.57859235,0.6276256,10.2577559,0.08726646259971647,0.06981317007977318,-0.03490658503988659,-719.0,320.0,-398.0
1763968492.4508579,0.0,0.0,33.46,154.94,-0.06274440884590149,0.21515369415283203,0.9744923114776611,-0.01169592048972845,-3.0914547443389893,-0.11754123866558075,2.7043392658233643,-0.0007378621958196163,-0.0008380580693483353,0.0011349485721439123,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.06981317007977318,0.05235987755982989,-0.017453292519943295,-719.0,320.0,-398.0
1763968492.484312,0.0,0.0,33.46,154.94,-0.06274440884590149,0.21515369415283203,0.9744923114776611,-0.01169592048972845,-3.0914695262908936,-0.11754600703716278,2.704339027404785,-0.0014261181931942701,-0.00010462664067745209,-9.908550418913364e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.06981317007977318,0.05235987755982989,-0.017453292519943295,-719.0,320.0,-398.0
1763968492.5179906,0.0,0.0,33.46,154.94,-0.06274514645338058,0.21515421569347382,0.9744921326637268,-0.011688197031617165,-3.0914695262908936,-0.11754600703716278,2.704339027404785,-0.0014261181931942701,-0.00010462664067745209,-9.908550418913364e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.06981317007977318,0.05235987755982989,-0.017453292519943295,-719.0,320.0,-398.0
1763968492.5525486,0.0,0.0,33.52,154.94,-0.06274514645338058,0.21515421569347382,0.9744921326637268,-0.011688197031617165,-3.0914695262908936,-0.11754600703716278,2.704339027404785,-0.0014261181931942701,-0.00010462664067745209,-9.908550418913364e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.06981317007977318,0.05235987755982989,-0.017453292519943295,-719.0,320.0,-398.0
1763968492.5859842,0.0,0.0,33.52,154.94,-0.06274514645338058,0.21515421569347382,0.9744921326637268,-0.011688197031617165,-3.0914695262908936,-0.11754600703716278,2.704339027404785,-0.0014261181931942701,-0.00010462664067745209,-9.908550418913364e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.06981317007977318,0.05235987755982989,-0.017453292519943295,-719.0,320.0,-398.0
1763968492.6194155,0.0,0.0,33.52,154.94,-0.06274514645338058,0.21515421569347382,0.9744921326637268,-0.011688197031617165,-3.0914695262908936,-0.11754600703716278,2.704339027404785,-0.0014261181931942701,-0.00010462664067745209,-9.908550418913364e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.55897905,0.6080123,10.24794925,0.05235987755982989,0.06981317007977318,-0.05235987755982989,-719.0,318.0,-402.0
1763968492.6528583,0.0,0.0,33.52,154.94,-0.06274514645338058,0.21515421569347382,0.9744921326637268,-0.011688197031617165,-3.0914711952209473,-0.11755642294883728,2.704362154006958,0.0013718362897634506,0.0003731553442776203,0.0002283765934407711,0.0,0.0,0.0,0.0,0.0,0.0,-0.55897905,0.6080123,10.24794925,0.05235987755982989,0.06981317007977318,-0.05235987755982989,-719.0,318.0,-402.0
1763968492.6868265,0.0,0.0,33.52,154.94,-0.06274992227554321,0.21514283120632172,0.974494457244873,-0.011687042191624641,-3.0914711952209473,-0.11755642294883728,2.704362154006958,0.0013718362897634506,0.0003731553442776203,0.0002283765934407711,0.0,0.0,0.0,0.0,0.0,0.0,-0.55897905,0.6080123,10.24794925,0.05235987755982989,0.06981317007977318,-0.05235987755982989,-719.0,318.0,-402.0
1763968492.7215595,0.0,0.0,33.52,154.94,-0.06274992227554321,0.21514283120632172,0.974494457244873,-0.011687042191624641,-3.0914711952209473,-0.11755642294883728,2.704362154006958,0.0013718362897634506,0.0003731553442776203,0.0002283765934407711,0.0,0.0,0.0,0.0,0.0,0.0,-0.55897905,0.6080123,10.24794925,0.05235987755982989,0.06981317007977318,-0.05235987755982989,-719.0,318.0,-402.0
1763968492.7549844,0.0,0.0,33.52,154.94,-0.06274992227554321,0.21514283120632172,0.974494457244873,-0.011687042191624641,-3.0914711952209473,-0.11755642294883728,2.704362154006958,0.0013718362897634506,0.0003731553442776203,0.0002283765934407711,0.0,0.0,0.0,0.0,0.0,0.0,-0.55897905,0.6080123,10.24794925,0.05235987755982989,0.06981317007977318,-0.05235987755982989,-719.0,318.0,-402.0
1763968492.7900286,0.0,0.0,33.52,154.94,-0.06274992227554321,0.21514283120632172,0.974494457244873,-0.011687042191624641,-3.0914711952209473,-0.11755642294883728,2.704362154006958,0.0013718362897634506,0.0003731553442776203,0.0002283765934407711,0.0,0.0,0.0,0.0,0.0,0.0,-0.55897905,0.6080123,10.2577559,0.10471975511965978,0.06981317007977318,-0.03490658503988659,-719.0,318.0,-402.0
1763968492.8234627,0.0,0.0,33.52,154.94,-0.06274992227554321,0.21514283120632172,0.974494457244873,-0.011687042191624641,-3.091468095779419,-0.117557592689991,2.7043769359588623,0.00046144193038344383,0.00030318787321448326,-0.000821985537186265,0.0,0.0,0.0,0.0,0.0,0.0,-0.55897905,0.6080123,10.2577559,0.10471975511965978,0.06981317007977318,-0.03490658503988659,-719.0,318.0,-402.0
1763968492.8568997,0.0,0.0,33.52,154.94,-0.06275072693824768,0.21513547003269196,0.9744959473609924,-0.01168884802609682,-3.091468095779419,-0.117557592689991,2.7043769359588623,0.00046144193038344383,0.00030318787321448326,-0.000821985537186265,0.0,0.0,0.0,0.0,0.0,0.0,-0.55897905,0.6080123,10.2577559,0.10471975511965978,0.06981317007977318,-0.03490658503988659,-719.0,318.0,-402.0
1763968492.892529,0.0,0.0,33.52,154.94,-0.06275072693824768,0.21513547003269196,0.9744959473609924,-0.01168884802609682,-3.091468095779419,-0.117557592689991,2.7043769359588623,0.00046144193038344383,0.00030318787321448326,-0.000821985537186265,0.0,0.0,0.0,0.0,0.0,0.0,-0.55897905,0.6080123,10.2577559,0.10471975511965978,0.06981317007977318,-0.03490658503988659,-719.0,318.0,-402.0
1763968492.925964,0.0,0.0,33.52,154.94,-0.06275072693824768,0.21513547003269196,0.9744959473609924,-0.01168884802609682,-3.091468095779419,-0.117557592689991,2.7043769359588623,0.00046144193038344383,0.00030318787321448326,-0.000821985537186265,0.0,0.0,0.0,0.0,0.0,0.0,-0.55897905,0.6080123,10.2577559,0.10471975511965978,0.06981317007977318,-0.03490658503988659,-719.0,318.0,-402.0
1763968492.9593866,0.0,0.0,33.52,154.94,-0.06275072693824768,0.21513547003269196,0.9744959473609924,-0.01168884802609682,-3.091468095779419,-0.117557592689991,2.7043769359588623,0.00046144193038344383,0.00030318787321448326,-0.000821985537186265,0.0,0.0,0.0,0.0,0.0,0.0,-0.55897905,0.6080123,10.24794925,0.08726646259971647,0.06981317007977318,-0.05235987755982989,-719.0,318.0,-402.0
1763968492.9928164,0.0,0.0,33.52,154.94,-0.06275072693824768,0.21513547003269196,0.9744959473609924,-0.01168884802609682,-3.091460943222046,-0.11754388362169266,2.704374313354492,0.0008170846849679947,0.000705870334059,-0.0001363907940685749,0.0,0.0,0.0,0.0,0.0,0.0,-0.55897905,0.6080123,10.24794925,0.08726646259971647,0.06981317007977318,-0.05235987755982989,-719.0,318.0,-402.0
1763968493.0262377,0.0,0.0,33.52,154.94,-0.06274483352899551,0.2151368260383606,0.974496066570282,-0.011693719774484634,-3.091460943222046,-0.11754388362169266,2.704374313354492,0.0008170846849679947,0.000705870334059,-0.0001363907940685749,0.0,0.0,0.0,0.0,0.0,0.0,-0.55897905,0.6080123,10.24794925,0.08726646259971647,0.06981317007977318,-0.05235987755982989,-719.0,318.0,-402.0
1763968493.0596604,0.0,0.0,33.52,154.94,-0.06274483352899551,0.2151368260383606,0.974496066570282,-0.011693719774484634,-3.091460943222046,-0.11754388362169266,2.704374313354492,0.0008170846849679947,0.000705870334059,-0.0001363907940685749,0.0,0.0,0.0,0.0,0.0,0.0,-0.55897905,0.6080123,10.24794925,0.08726646259971647,0.06981317007977318,-0.05235987755982989,-719.0,318.0,-402.0
1763968493.0930882,0.0,0.0,33.52,154.94,-0.06274483352899551,0.2151368260383606,0.974496066570282,-0.011693719774484634,-3.091460943222046,-0.11754388362169266,2.704374313354492,0.0008170846849679947,0.000705870334059,-0.0001363907940685749,0.0,0.0,0.0,0.0,0.0,0.0,-0.55897905,0.6080123,10.24794925,0.08726646259971647,0.06981317007977318,-0.05235987755982989,-719.0,318.0,-402.0
1763968493.126508,0.0,0.0,33.52,154.94,-0.06274483352899551,0.2151368260383606,0.974496066570282,-0.011693719774484634,-3.091460943222046,-0.11754388362169266,2.704374313354492,0.0008170846849679947,0.000705870334059,-0.0001363907940685749,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.08726646259971647,0.08726646259971647,-0.05235987755982989,-725.0,324.0,-399.0
1763968493.1599016,0.0,0.0,33.52,154.94,-0.06274483352899551,0.2151368260383606,0.974496066570282,-0.011693719774484634,-3.0914645195007324,-0.11753574758768082,2.704390287399292,0.0007372954860329628,0.0006806598976254463,-0.0002681214828044176,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.08726646259971647,0.08726646259971647,-0.05235987755982989,-725.0,324.0,-399.0
1763968493.1933603,0.0,0.0,33.52,154.94,-0.06274039298295975,0.21512919664382935,0.9744980335235596,-0.011693404987454414,-3.0914645195007324,-0.11753574758768082,2.704390287399292,0.0007372954860329628,0.0006806598976254463,-0.0002681214828044176,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.08726646259971647,0.08726646259971647,-0.05235987755982989,-725.0,324.0,-399.0
1763968493.2268193,0.0,0.0,33.52,154.95,-0.06274039298295975,0.21512919664382935,0.9744980335235596,-0.011693404987454414,-3.0914645195007324,-0.11753574758768082,2.704390287399292,0.0007372954860329628,0.0006806598976254463,-0.0002681214828044176,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.08726646259971647,0.08726646259971647,-0.05235987755982989,-725.0,324.0,-399.0
1763968493.2602422,0.0,0.0,33.52,154.95,-0.06274039298295975,0.21512919664382935,0.9744980335235596,-0.011693404987454414,-3.0914645195007324,-0.11753574758768082,2.704390287399292,0.0007372954860329628,0.0006806598976254463,-0.0002681214828044176,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.08726646259971647,0.08726646259971647,-0.05235987755982989,-725.0,324.0,-399.0
1763968493.2936664,0.0,0.0,33.52,154.95,-0.06274039298295975,0.21512919664382935,0.9744980335235596,-0.011693404987454414,-3.0914645195007324,-0.11753574758768082,2.704390287399292,0.0007372954860329628,0.0006806598976254463,-0.0002681214828044176,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.08726646259971647,0.06981317007977318,-0.05235987755982989,-725.0,324.0,-399.0
1763968493.327869,0.0,0.0,33.52,154.95,-0.06274039298295975,0.21512919664382935,0.9744980335235596,-0.011693404987454414,-3.0914807319641113,-0.11750800162553787,2.704387903213501,-0.0004715784452855587,-0.0001904284581542015,-0.0006325675640255213,0.0,0.0,0.0,0.0,0.0,0.0,-0.5687857000000001,0.61781895,10.2577559,0.08726646259971647,0.06981317007977318,-0.05235987755982989,-725.0,324.0,-399.0
